sic_id,level,country,country_code,entity_name,region,city,address,status,parent_name,source_url,source_type,language,meeting,public_contact,last_checked,notes
SIC-ID-60A4C8851017,CLUB,Croatia,,KLA LUČAC-MANUŠ,Splitsko-dalmatinska,Split,Omiška 14,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 16:00,,2026-08-18,
SIC-ID-21D5D6AA6D9C,CLUB,Croatia,,KLA NESLANOVAC,Splitsko-dalmatinska,Split,Sarajevska 30,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 16:00,,2026-08-18,
SIC-ID-C0906EA2CCB5,CLUB,Croatia,,KLA SPINUT,Splitsko-dalmatinska,Split,A.G. Matoša 29,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 16:00,,2026-08-18,
SIC-ID-57C47F252BE3,CLUB,Croatia,,KLA VRGORAC,Splitsko-dalmatinska,Vrgorac,Tina Ujevića 8,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-D705BEE2803D,CLUB,Croatia,,KLA ŽIVOT BRAČ,Splitsko-dalmatinska,Postira,Polježice 6,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 14:00,,2026-08-18,
SIC-ID-BEBFD8A5A10B,CLUB,Croatia,,KLA KLICA,Šibensko-kninska,Šibenik,Jurja Barakovića 2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 19:15,,2026-08-18,
SIC-ID-4315CDE77AC5,CLUB,Croatia,,KLA DUBROVNIK,Dubrovačko-neretvanska,Dubrovnik,Josipa Kosora 4,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,pon/sri 18:00,,2026-08-18,
SIC-ID-9BED998241F7,CLUB,Croatia,,KLA SIDRO,Dubrovačko-neretvanska,Metković,Kralja Zvonimira,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-E2D610A05FD1,CLUB,Croatia,,KLA ZADAR,Zadarska,Zadar,MZ B. Jelačića 19,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:00,,2026-08-18,
SIC-ID-E4CF084463A0,CLUB,Croatia,,KLA CENTAR,Koprivničko-križevačka,Koprivnica,Trg Tomislava dr. Bardeka 10/10,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,uto/sri 17:00,,2026-08-18,
SIC-ID-A3A5CF5B4BA2,CLUB,Croatia,,KLA PODRAVKA,Koprivničko-križevačka,Koprivnica,A. Starčevića 32,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 16:00,,2026-08-18,
SIC-ID-83F01B16294A,CLUB,Croatia,,KLA KRIŽEVCI,Koprivničko-križevačka,Križevci,Trg A. Nemčića 7,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:30,,2026-08-18,
SIC-ID-96F78252C233,CLUB,Croatia,,KLA SVETI IVAN ŽABNO,Koprivničko-križevačka,Sveti Ivan Žabno,Križevačka 2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,2026-08-18,
SIC-ID-8FE87F307CCA,CLUB,Croatia,,KLA BJELOVAR,Bjelovarsko-bilogorska,Bjelovar,S.S. Kranjčevića 4,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:00/18:00,,2026-08-18,
SIC-ID-709BC4672363,CLUB,Croatia,,KLA ČAZMA,Bjelovarsko-bilogorska,Čazma,Kralja Tomislava 16,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 17:00,,2026-08-18,
SIC-ID-25188C4E60F6,CLUB,Croatia,,KLA GAREŠNICA,Bjelovarsko-bilogorska,Garešnica,Vladimira Nazora 13,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 15:00,,2026-08-18,
SIC-ID-8EA596E973FE,CLUB,Croatia,,KLA KUTINA,Sisačko-moslavačka,Kutina,Augusta Šenoe 2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 15:00,,2026-08-18,
SIC-ID-BA6B822167D3,CLUB,Croatia,,KLA NAFTAPLIN POPOVAČA,Sisačko-moslavačka,Popovača,Sisačka bb,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 15:30,,2026-08-18,
SIC-ID-098258AF303E,CLUB,Croatia,,OKLA SISAK,Sisačko-moslavačka,Sisak,"J.J. Strossmayera 59, Bolnica",ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,pon 16:00 / sri 15:30,,2026-08-18,
SIC-ID-1F3DEC2943EE,CLUB,Croatia,,KLA JEZERA,Krapinsko-zagorska,Bedekovčina,Trg A. Starčevića 3/2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,petak 19:30,,2026-08-18,
SIC-ID-0B6833ACC8B1,CLUB,Croatia,,KLA STUBICA,Krapinsko-zagorska,Donja Stubica,Toplička 5,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 19:00,,2026-08-18,
SIC-ID-48C024B17737,CLUB,Croatia,,KLA VIDEŽ,Krapinsko-zagorska,Hum na Sutli,Hum na Sutli 175,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 14:00,,2026-08-18,
SIC-ID-F2D9AEECFB41,CLUB,Croatia,,KLA BISTRINA,Krapinsko-zagorska,Marija Bistrica,Kralja Tomislava 27,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 19:00,,2026-08-18,
SIC-ID-46247F77FF69,CLUB,Croatia,,KLA KUNAGORA,Krapinsko-zagorska,Pregrada,Kostelgradska 18,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 18:00,,2026-08-18,
SIC-ID-4C24D2D7D3F5,CLUB,Croatia,,KLA ZVIRANJEK,Krapinsko-zagorska,Mače,Mače 30,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:00/19:00,,2026-08-18,
SIC-ID-504F7F5D0A5F,CLUB,Croatia,,ULA KRAPINA,Krapinsko-zagorska,Krapina,M. Cerkvenca 1,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:00,,2026-08-18,
SIC-ID-934E248E0933,CLUB,Croatia,,KLA KLANJEC,Krapinsko-zagorska,Klanjec,Lijepe Naše 22,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:00,,2026-08-18,
SIC-ID-0BC26B943274,CLUB,Croatia,,KLA DR. MATO GOLUBIĆ,Međimurska,Čakovec,A. Schulteissa 19,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,subota 18:00/19:00,,2026-08-18,
SIC-ID-D4F4229FCE10,CLUB,Croatia,,KLA OSMIJEH,Međimurska,Donja Dubrava,Trg Republike 1,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:00,,2026-08-18,
SIC-ID-01283B961E6F,CLUB,Croatia,,KLA POVRATAK,Međimurska,Mursko Središće,Trg Bana Jelačića 2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,subota 19:00,,2026-08-18,
SIC-ID-84856BD77AAB,CLUB,Croatia,,KLA PRELOG,Međimurska,Prelog,Glavna 33,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 19:30,,2026-08-18,
SIC-ID-4C3E254179A7,CLUB,Croatia,,KLA ZDRAV ŽIVOT,Međimurska,Sveta Marija,Trg bana Jelačića 1,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,petak 19:00,,2026-08-18,
SIC-ID-9CEFDF217BB7,CLUB,Croatia,,KLA OBITELJSKI KLUB,Varaždinska,Varaždin,Stepinčeva 1,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,2026-08-18,
SIC-ID-7F2A9D7752C7,CLUB,Croatia,,UAA HRABROST,Varaždinska,Varaždin,Stepinčeva 1,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 19:30,,2026-08-18,
SIC-ID-533A45F6F140,CLUB,Croatia,,KLA SLATINA,Virovitičko-podravska,Slatina,B. Jelačića 33B,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,sri 15:30 / pet 08:30,,2026-08-18,
SIC-ID-5B0CF43EB4BE,CLUB,Croatia,,UKLA VIROVITICA,Virovitičko-podravska,Virovitica,Gajeva 21,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,uto 18:00 / sri 17:00,,2026-08-18,
SIC-ID-C78BDCCC6010,CLUB,Croatia,,KLA JASNI VIDICI,Brodsko-posavska,Oriovac,Kolodvorska bb,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:00,,2026-08-18,
SIC-ID-4B9C7CB4FB46,CLUB,Croatia,,KLA VINKOVCI,Vukovarsko-srijemska,Vinkovci,Kralja Zvonimira 64,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 17:00,,2026-08-18,
SIC-ID-1FF58560AD75,CLUB,Croatia,,KLA CIBALIA,Vukovarsko-srijemska,Vinkovci,Kralja Zvonimira 64,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,2026-08-18,
SIC-ID-04E6004754FE,CLUB,Croatia,,KLA OSIJEK,Osječko-baranjska,Osijek,Srijemska 124 A,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,2026-08-18,
SIC-ID-033BE2710EB5,CLUB,Croatia,,KLA DONJI GRAD,Osječko-baranjska,Osijek,Trg Bana Jelačića 25,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:00,,2026-08-18,
SIC-ID-40EF43DD3C9A,CLUB,Croatia,,KLA RETFALA,Osječko-baranjska,Osijek,J.J. Strossmayera 200,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:00,,2026-08-18,
SIC-ID-58EF2808DE4A,CLUB,Croatia,,KLA TVRĐA,Osječko-baranjska,Osijek,Vijenac Ivana Meštrovića 26f,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-05D8A099B83B,CLUB,Croatia,,ULA VALPOVŠTINA,Osječko-baranjska,Valpovo,Kralja P. Krešimira IV 6b,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 14:00,,2026-08-18,
SIC-ID-C0A65020DA8D,CLUB,Croatia,,KLA POŽEGA,Požeško-slavonska,Požega,Lermanova 4,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,nedjelja 18:00,,2026-08-18,
SIC-ID-695EB1B59771,CLUB,Croatia,,KLA BUZET,Istarska,Buzet,II. Istarske brigade 11,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,2026-08-18,
SIC-ID-9A8F07308A68,CLUB,Croatia,,KLA CENTAR LABIN,Istarska,Labin,Zelenice 34,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 16:00,,2026-08-18,
SIC-ID-D7D569AB34BB,CLUB,Croatia,,KLA PAZIN,Istarska,Pazin,Prolaz Otokara Keršovanija 2,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,2026-08-18,
SIC-ID-C410FAC71FED,CLUB,Croatia,,KLA POREČ,Istarska,Poreč,Dr. Mauro Gioseffi 2b,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,sri/čet 16:00,,2026-08-18,
SIC-ID-ADB9293A93C2,CLUB,Croatia,,KLA PULA,Istarska,Pula,Dubrovačke bratovštine 14,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 18:00/19:00,,2026-08-18,
SIC-ID-9FCF2072A7BA,CLUB,Croatia,,KLA STVARANJE,Istarska,Pula,Zagrebačka 30,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,utorak 17:00/18:30,,2026-08-18,
SIC-ID-F1107E1924FB,CLUB,Croatia,,KLA CRES,Primorsko-goranska,Cres,Jadranska obala 37,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-43B22317FAA1,CLUB,Croatia,,KLA DUBRAČINA,Primorsko-goranska,Crikvenica,Emila Antića 20,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 19:00,,2026-08-18,
SIC-ID-E27B648B77CE,CLUB,Croatia,,KLA DELNICE,Primorsko-goranska,Delnice,Šet. I.G. Kovačića bb DZ,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 18:00,,2026-08-18,
SIC-ID-D6AA450F176D,CLUB,Croatia,,KLA GROMAČE,Primorsko-goranska,Krk,Dubrovačka 13,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda,,2026-08-18,
SIC-ID-CB9A103091CE,CLUB,Croatia,,KLA BONACA,Primorsko-goranska,Mali Lošinj,Priko 69,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,srijeda 19:00,,2026-08-18,
SIC-ID-BFF4C4FA9F33,CLUB,Croatia,,KLA MATULJI,Primorsko-goranska,Matulji,Trg M. Tita 11,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,2026-08-18,
SIC-ID-987532BA52D2,CLUB,Croatia,,KLA OPATIJA,Primorsko-goranska,Opatija,Štengerova 34,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 17:00,,2026-08-18,
SIC-ID-C7E5E179D8DB,CLUB,Croatia,,KLA RAB,Primorsko-goranska,Rab,"Kampor 224, Psihijatrijska bolnica Rab",ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,ponedjeljak 18:00,,2026-08-18,
SIC-ID-52620EE45025,CLUB,Croatia,,KLA NOVI ŽIVOT,Primorsko-goranska,Rijeka,Verdijeva 6,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,pon/uto,,2026-08-18,
SIC-ID-69DEBD152ADC,CLUB,Croatia,,KLA SVETI MATEJ,Primorsko-goranska,Viškovo,"Sroki, Kulići 2",ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 19:00,,2026-08-18,
SIC-ID-C60DBF6AA784,CLUB,Croatia,,KLA ZAMET 2,Primorsko-goranska,Rijeka,Braće Monjac 5,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-AE1B5290566F,CLUB,Croatia,,KLA ZAMET,Primorsko-goranska,Rijeka,Braće Monjac 5,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-A637CEA35102,CLUB,Croatia,,KLA CENTAR RIJEKA,Primorsko-goranska,Rijeka,Krešimirova 8/II,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,četvrtak 17:00,,2026-08-18,
SIC-ID-9F54CA52EB1C,CLUB,Croatia,,KLA BURA,Ličko-senjska,Senj,Stara cesta 43,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-56A3D733B2ED,CLUB,Croatia,,KLA GOSPIĆ,Ličko-senjska,Gospić,Budačka 12,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-4EACC9778DAF,CLUB,Croatia,,KLA OTOČAC,Ličko-senjska,Otočac,Bana J. Jelačića 16,ACTIVE,HSKLA - Hrvatski savez klubova liječenih alkoholičara,https://hskla.hr/o-nama/,HSKLA official directory,hr,,,2026-08-18,
SIC-ID-B6B7B02314A7,NATIONAL,Serbia,,Zajednica klubova lečenih alkoholičara Srbije,,,,VERIFIED_PUBLIC_CURRENT,,https://zklas.org/,ZKLAS public,sr,,,2026-08-18,
SIC-ID-8B54882295BF,CLUB,Serbia,,Socio-psihoterapijski KLA Dunav,,Novi Sad,"Seljačkih buna 85, 21000 Novi Sad",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,darkojankovic1950@gmail.com; kladunav@zklas.org,2026-08-18,
SIC-ID-84DA1AA51D69,CLUB,Serbia,,Socioterapijski KLA Gornjačka,,Beograd,"Gornjačka 34, 11000 Beograd",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klagornjacka@zklas.org,2026-08-18,
SIC-ID-E390944B0103,CLUB,Serbia,,KLA Grbavica,,Novi Sad,"Seljačkih buna 85, 21000 Novi Sad",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klagrbavica@zklas.org,2026-08-18,
SIC-ID-6F23E8059C7E,CLUB,Serbia,,KLA Lav,,Valjevo,"Sinđelićeva 60, 14000 Valjevo",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klalav@zklas.org,2026-08-18,
SIC-ID-84F07D1AC44D,CLUB,Serbia,,Klub apstinenata Mladost,,Novi Sad,"Seljačkih buna 85, 21000 Novi Sad",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klamladost@zklas.org,2026-08-18,
SIC-ID-625A3836AFC0,CLUB,Serbia,,Porodični klub Paunova,,Beograd,"Kneginje Zorke 15, 11000 Beograd",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klapaunova@zklas.org,2026-08-18,
SIC-ID-9905824647B1,CLUB,Serbia,,KLA Skela,,Beograd,"Višegradska 26, 11000 Beograd",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klaskela@zklas.org,2026-08-18,
SIC-ID-4F6E7A461152,CLUB,Serbia,,Društvo apstinenata Sombor,,Sombor,"Apatinski put 38, 25000 Sombor",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,dasombor@zklas.org,2026-08-18,
SIC-ID-587246663274,CLUB,Serbia,,Socioterapijski KLA VMA,,Beograd,"Crnotravska 17, 11000 Beograd",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klavma@zklas.org,2026-08-18,
SIC-ID-F5FF2BA29592,CLUB,Serbia,,KLA Vršačka kula,,Vršac,Stevana Nemanje 43,VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,klavrsackakula@zklas.org,2026-08-18,
SIC-ID-3AB1EC2F2E7A,CLUB,Serbia,,Socioterapijski porodični klub Palmotićeva,,Beograd,"Milana Kašanina 3, 11000 Beograd",VERIFIED_PUBLIC_CURRENT,Zajednica klubova lečenih alkoholičara Srbije,https://zklas.org/kontakt-podaci-zajednice-klubova/klubovi-zajednice/,ZKLAS public directory,sr,,,2026-08-18,
SIC-ID-7C9DB6328A7A,TERRITORIAL,Bosnia and Herzegovina,,Zajednica KLA Hercegovačko-neretvanske županije Dr. Vladimira Hudolina,,Mostar,,PUBLIC_HISTORICAL_DIRECTORY_NEEDS_CURRENT_RECHECK,,https://www.moravek.org/kla/53-adres.html,Public KLA directory,hr,,,2026-08-18,
SIC-ID-EF4070C564E8,CLUB,Bosnia and Herzegovina,,"KLA ""Rondo"" Mostar",,Mostar,,HISTORICAL_PUBLIC_NEEDS_CURRENT_RECHECK,Zajednica KLA Hercegovačko-neretvanske županije Dr. Vladimira Hudolina,https://www.moravek.org/kla/53-adres.html,Public historical KLA directory,hr,utorak 19:00,,2026-08-18,
SIC-ID-D82620D614C2,CLUB,Bosnia and Herzegovina,,"KLA ""Balinovac"" Mostar",,Mostar,,HISTORICAL_PUBLIC_NEEDS_CURRENT_RECHECK,Zajednica KLA Hercegovačko-neretvanske županije Dr. Vladimira Hudolina,https://www.moravek.org/kla/53-adres.html,Public historical KLA directory,hr,srijeda 19:00,,2026-08-18,
SIC-ID-887FECFCAAB4,CLUB,Bosnia and Herzegovina,,KLA Međugorje,,Međugorje,,HISTORICAL_PUBLIC_NEEDS_CURRENT_RECHECK,Zajednica KLA Hercegovačko-neretvanske županije Dr. Vladimira Hudolina,https://www.moravek.org/kla/53-adres.html,Public historical KLA directory,hr,ponedjeljak 19:00,,2026-08-18,
SIC-ID-D38CA7C83EE4,CLUB,Bosnia and Herzegovina,,KLA Široki Brijeg,,Široki Brijeg,,HISTORICAL_PUBLIC_NEEDS_CURRENT_RECHECK,Zajednica KLA Hercegovačko-neretvanske županije Dr. Vladimira Hudolina,https://www.moravek.org/kla/53-adres.html,Public historical KLA directory,hr,,,2026-08-18,
SIC-ID-6C196F687491,TERRITORIAL,Bosnia and Herzegovina,,Zajednica klubova liječenih alkoholičara Dr Vladimir Hudolin,,Mostar,"Splitska 34, 88000 Mostar",PUBLIC_REGISTER_CURRENT,,https://www.akta.ba/Firma/zajednica-klubova-lijecenih-alkoholicara-dr-vladimir-hudolin-mostar/53451,Public business/association register,hr,,,2026-08-18,
SIC-ID-945C88EA5804,NATIONAL,Slovenia,,Zveza klubov zdravljenih alkoholikov Slovenije,,Tolmin,"Prešernova 6a, p.p. 19, 5220 Tolmin",VERIFIED_PUBLIC_CURRENT,,https://zvezakza.si/kontakt/,Official federation site,sl,,info@zvezakza.si; +386 31 479 296,2026-08-18,
SIC-ID-BB7011C5B12E,CLUB,Slovenia,,KZA Cerknica,,Cerknica,"Partizanska cesta 2a, 1380 Cerknica",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,068 158 165,2026-08-18,
SIC-ID-A40FD136805A,CLUB,Slovenia,,KZA Idrija,,Idrija,"Pot sv. Antona 49, 5280 Idrija",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,040 283 808,2026-08-18,
SIC-ID-2B1FD5BE4042,CLUB,Slovenia,,KZA Koper,,Koper,"p.p. 395, Koper",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,051 314 133,2026-08-18,
SIC-ID-6EF093ABC154,CLUB,Slovenia,,KZA Logatec,,Logatec,"Notranjska c. 2, p.p. 6, 1370 Logatec",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,041 419 079,2026-08-18,
SIC-ID-3E5787D8AA2E,CLUB,Slovenia,,KZA Tolmin,,Tolmin,"Prešernova 6a, p.p.19, 5220 Tolmin",VERIFIED_PUBLIC_DIRECTORY,Zveza klubov zdravljenih alkoholikov Slovenije,https://brezalkohola.si/drustva_klubi_ustanove/,Slovenian public addiction network directory,sl,,031 479 296,2026-08-18,
